Year,hts8,brief_description,mfn_text_rate,mfn_ad_val_rate,Matched Expenditure category
2019,55111000,yarn other than sewing thread of synthetic staple fibers containing 85% or more by weight of such fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2019,55112000,yarn other than sewing thread of synthetic staple fibers containing less than 85% by weight of such fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2019,55113000,yarn other than sewing thread of artificial staple fibers put up for retail sale,7.5%,0.07,sewing machines fabric and supplies56
2019,55122100,woven fabrics containing 85% or more by weight of acrylic or modacrylic staple fibers unbleached or bleached,12%,0.12,sewing machines fabric and supplies45
2019,55131100,woven fabric of poly staple fiber 85% wt poly staple fibersmixed mainlysolely wcottonwt no 170 gm2plain weaveunbleachedbleached,14.9%,0.14,sewing machines fabric and supplies45
2019,56021010,laminated fabrics of needleloom felt or stitchbonded fiber fabrics,12%,0.12,sewing machines fabric and supplies56
2019,56049090,textile yarn and strip and the like of heading 5404 or 5405 impregnated coated covered or sheathed with rubber or plastics nesoi,5%,0.05,sewing machines fabric and supplies56
2019,56089023,hammocks of cotton,14.1%,0.14,ham
2019,57029130,floor coveringsnot of pile constructionwoven not on powerdriven loom made up of wool or fine animal hair nesoi,4.3%,0.04,floor coverings45
2019,57029130,floor coveringsnot of pile constructionwoven not on powerdriven loom made up of wool or fine animal hair nesoi,4.3%,0.04,floor coverings45
2019,57050020,carpets and other textile floor coverings whether or not made up nesoi,3.3%,0.03,floor coverings45
2019,58012210,cut corduroy woven pile fabrics of cotton greater than 75 wales per cm other than fabrics of heading 5802 or 5806,10%,0.1,sewing machines fabric and supplies45
2019,58012290,cut corduroy woven pile fabrics of cotton less than 75 wales per cm other than fabrics of heading 5802 or 5806,20.2%,0.2,sewing machines fabric and supplies45
2019,58012300,weft pile fabrics cut of cotton other than fabrics of heading 5802 or 5806 nesoi,10%,0.1,sewing machines fabric and supplies56
2019,58012750,warp pile fabrics cut of cotton other than fabrics of heading 5802 or 5806,18.5%,0.18,sewing machines fabric and supplies56
2019,58013200,cut corduroy of manmade fibers other than fabrics of heading 5802 or 5806,14%,0.14,sewing machines fabric and supplies56
2019,58013300,weft pile fabrics of manmade fibers cut other than fabrics of heading 5802 or 5806 nesoi,9.8%,0.09,sewing machines fabric and supplies56
2019,58013600,chenille fabrics of manmade fibers other than fabrics of heading 5802 or 5806,9.8%,0.09,sewing machines fabric and supplies56
2019,58013750,warp pile fabrics cut of manmade fibers other than fabrics of heading 5802 or 5806,17.2%,0.17,sewing machines fabric and supplies56
2019,58019010,woven pile fabrics and chenille fabrics of vegetable fibers except cotton other than fabrics of heading 5802 or 5806,3.7%,0.03,sewing machines fabric and supplies45
2019,58019020,woven pile fabrics and chenille fabrics of textile materials nesoi other than fabrics of heading 5802 or 5806,2.7%,0.02,sewing machines fabric and supplies56
2019,58022000,terry toweling and similar woven terry fabrics other than narrow fabrics of heading 5806 of textile materials other than cotton,14%,0.14,sewing machines fabric and supplies45
2019,58023000,tufted textile fabrics other than products of heading 5703,6.2%,0.06,apparel
2019,58042100,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of manmade fibers,12%,0.12,"Tools, hardware and supplies(5)"
2019,58042910,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of cotton,8%,0.08,"Tools, hardware and supplies(5)"
2019,58042990,mechanically made lace in the piece in strips or in motifs not fabric of heading 6002 of textile materials not cotton or mm fibers,5%,0.05,"Tools, hardware and supplies(5)"
2019,58061010,narrow woven pile fabrics including terry toweling and the like and chenille fabrics other than goods of heading 5807 of cotton,7.8%,0.07,sewing machines fabric and supplies45
2019,58061024,narrow woven pile fastener fabric tapes other than goods of heading 5807 of manmade fibers,7%,0.07,sewing machines fabric and supplies56
2019,58061028,narrow woven pile fabrics incl terry towelingchenille fabric excl fastener fabric tape other than goods of heading 5807 of mm fibers,8.4%,0.08,sewing machines fabric and supplies45
2019,58061030,narrow woven pile fabrics including terry towelingthe like  chenille fabrics except of cotton or of mm fibers not goods of head 5807,3.8%,0.03,sewing machines fabric and supplies45
2019,58062000,narrow woven fabrics not goods of heading 5807 not pile containing by weight 5 percent or more of elastomeric yarn or rubber thread,7%,0.07,sewing machines fabric and supplies45
2019,58063100,narrow woven fabrics other than goods of heading 5807 not pile not cont by wt 5% or more of elastomeric yarn or rubber of cotton nesoi,8.8%,0.08,sewing machines fabric and supplies45
2019,58063210,woven ribbons of manmade fibers not pile not cont by wt 5% or more of elastomeric yarn or rubber,6%,0.06,sewing machines fabric and supplies45
2019,58063220,narrow woven fabrics other than ribbons not pile of manmade fibers not cont by wt 5% or more of elastomeric yarn or rubber,6.2%,0.06,sewing machines fabric and supplies45
2019,58063910,narrow woven fabrics not goods of heading 5807 not pile of woolfine animal hair not cont by wt 5% or more elastomeric yarn or rubber,6.6%,0.06,sewing machines fabric and supplies45
2019,58063920,narrow woven fabric not good of heading 5807 not pile of vegetable fibers except cotton not cont by wt 5% or more elastomer yarnrubber,4.9%,0.04,sewing machines fabric and supplies45
2019,58071020,woven badges and similar articles of textile materials except labels in the piece in strips or cut to shape or size not embroidered,3.3%,0.03,sewing machines fabric and supplies56
2019,58090000,woven fabrics of metal thread  woven fabrics of metallized yarn of heading 5605 used in apparel as furnishing fabrics or the like nesoi,14.9%,0.14,sewing machines fabric and supplies56
2019,58110010,quilted textile products in the piece excluding embroidery of one or more layers assembled with padding of wool or fine animal hair,13.2%,0.13,sewing machines fabric and supplies56
2019,58110020,quilted textile products in the piece excluding embroidery of one or more layers assembled with padding of cotton,6.3%,0.06,sewing machines fabric and supplies56
2019,58110030,quilted textile products in the piece excluding embroidery of one or more layers assembled with padding of manmade fibers,8%,0.08,sewing machines fabric and supplies56
2019,59069110,rubberized textile fabrics of cotton knitted or crocheted other than fabric of heading 5902,2.7%,0.02,sewing machines fabric and supplies45
2019,59069125,rubberized textile fabrics other than of head 5902 nesoi knitted or crocheted of manmade fibers no 70% by wt of rubber or plastics,7.5%,0.07,sewing machines fabric and supplies45
2019,59069910,rubberized textile fabrics not knitted or crocheted of cotton other than fabrics of heading 5902,2.7%,0.02,sewing machines fabric and supplies45
2019,59069930,rubberized textile fabrics not knitted or crocheted other than those of heading 5902 nesoi,3.3%,0.03,sewing machines fabric and supplies56
2019,59111010,printers rubberized blankets of textile fabrics,2.9%,0.02,sewing machines fabric and supplies56
2019,59112010,bolting cloth fabrics principally used for stenciling purposes in screenprocess printing whether or not made up,3.3%,0.03,"Tools, hardware and supplies(5)"
2019,59113100,textile fabrics and felts endless or fitted with linking devices used for papermaking or similar machines weighing less than 650 gm2,3.8%,0.03,sewing machines fabric and supplies56
2019,59113200,textile fabrics and felts endless or fitted with linking devices used for papermaking or similar machines weighing 650 gm2 or more,3.8%,0.03,sewing machines fabric and supplies56
2019,59114000,straining cloth of a kind used in oil presses or the like of textile material or of human hair,8%,0.08,"Tools, hardware and supplies(5)"
2019,59119000,textile products and articles of a kind used in machinery or plants for technical uses specified in note 7 to chapter 59 nesoi,3.8%,0.03,"Tools, hardware and supplies(5)"
2019,60011020,knitted or crocheted long pile fabrics of manmade fibers,17.2%,0.17,sewing machines fabric and supplies45
2019,60011060,knitted or crocheted long pile fabrics other than of manmade fibers,9%,0.09,sewing machines fabric and supplies45
2019,60012100,knitted or crocheted looped pile fabrics of cotton,9.8%,0.09,sewing machines fabric and supplies45
2019,60012200,knitted or crocheted looped pile fabrics of manmade fibers,17.2%,0.17,sewing machines fabric and supplies45
2019,60012900,knitted or crocheted looped pile fabrics of textile materials other than of cotton or manmade fibers,7%,0.07,sewing machines fabric and supplies45
2019,60019100,knitted or crocheted pile fabrics other than long pile or looped pile of cotton,18.5%,0.18,sewing machines fabric and supplies45
2019,60019200,knitted or crocheted pile fabrics other than long pile or looped pile of manmade fibers,17.2%,0.17,sewing machines fabric and supplies45
2019,60019910,knitted or crocheted pile fabrics except long or looped pile of tex mats other than cotton or mmf containing 85% or more by wt of silk,4%,0.04,sewing machines fabric and supplies45
2019,60019990,knitted or crocheted pile fabrics except long or looped pile of tex mats other than cotton or mmf cont less than 85% by wt of silk,7%,0.07,sewing machines fabric and supplies45
2019,60031090,knitted or crocheted fabrics of wool or fine animal hair nesoi width not exceeding 30 cm other than those of heading 6001 or 6002,6.6%,0.06,sewing machines fabric and supplies56
2019,60032030,knitted or crocheted fabrics of cotton other than warp knit openworked width not exceed 30 cm other than those of heading 6001 or 6002,8%,0.08,sewing machines fabric and supplies56
2019,60033060,knitted or crocheted fabrics of synthetic fibers nesoi width not over 30 cm other than those of heading 6001 or 6002,7.6%,0.07,sewing machines fabric and supplies56
2019,60034060,knitted or crocheted fabrics of artifical fibers nesoi width not over 30 cm other than those of heading 6001 or 6002,7.6%,0.07,sewing machines fabric and supplies56
2019,60039090,knitted or crocheted fabrics nesoi width not exceeding 30 cm other than those of heading 6001 or 6002,6.6%,0.06,sewing machines fabric and supplies56
2019,60041000,knitted or crocheted fabrics width exceeding 30 cm containing 5% or more of elastomeric yarn but no rubber thread not of heading 6001,12.3%,0.12,sewing machines fabric and supplies56
2019,60049020,knitted or crocheted fabrics width exceeding 30 cm containing 5% or more of elastomeric yarn and rubber thread other than of heading 6001,12.3%,0.12,sewing machines fabric and supplies56
2019,60049090,knitted or crocheted fabrics width exceeding 30 cm containing 5% or more of rubber thread other than those of heading 6001,7%,0.07,sewing machines fabric and supplies56
2019,60052100,unbleached or bleached warp knit fabrics including those made on galloon knitting machines of cotton other than of headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60052200,dyed warp knit fabrics including those made on galloon knitting machines of cotton other than those of headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60052300,warp knit fabrics of yarns of different colors including made on galloon knitting machines of cotton other than headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60052400,printed warp knit fabrics including those made on galloon knitting machines of cotton other than those of headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60054100,unbleached or bleached warp knit fabrics including made on galloon knitting machines of artificial fiber other than headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60054200,dyed warp knit fabrics including those made on galloon knitting machines of artificial fibers other than those of headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60054300,warp knit fabrics of yarn of different color including made on galloon knitting machine of artificial fiber other than headings 60016004,10%,0.1,sewing machines fabric and supplies56
2019,60054400,printed warp knit fabrics including those made on galloon knitting machine of artificial fibers other than those of headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60059010,warp knit fabrics including those made on galloon knitting machines of wool or fine animal hair other than those of headings 6001 to 6004,10%,0.1,sewing machines fabric and supplies56
2019,60059090,warp knit fabric including made on galloon knit machine not of woolfine animal hair cotton or manmade fiber not of headings 60016004,10%,0.1,sewing machines fabric and supplies56
2019,61012000,mens or boys overcoats carcoats capes cloaks anoraks windbreakers and similar articles knitted or crocheted of cotton,15.9%,0.15,mens and boys apparel
2019,61013010,mens or boys overcoats carcoats capes and like articles knitted or crocheted of manmade fibers 25% or more by weight of leather,5.6%,0.05,mens suits sport coats and outerwear
2019,61013020,mens or boys overcoats carcoats capes cloaks windbreakers and similar articles knitted or crocheted of manmade fibers nesoi,28.2%,0.28,mens apparel
2019,61019010,mens or boys overcoats carcoats etc of tex mats other than wool cotton or mmf cont 70%  or more wt of silk knitted or crocheted,0.9%,0.009,mens suits sport coats and outerwear
2019,61019090,mens or boys overcoats carcoats etc of tex mats other than wool cotton or mmf cont less than 70%  wt silk knitted or crocheted,5.7%,0.05,mens suits sport coats and outerwear
2019,61022000,womens or girls overcoats carcoats capes cloaks anoraks windbreakers and similar articles knitted or crocheted of cotton,15.9%,0.15,womens apparel
2019,61023005,womens or girls overcoats carcoats etc knitted or crocheted of manmade fibers cont 25% or more by weight of leather,5.3%,0.05,mens suits sport coats and outerwear
2019,61023020,womens or girls overcoats carcoats capes windbreakers and similar articles knitted or crocheted of manmade fibers nesoi,28.2%,0.28,womens apparel
2019,61031060,mens or boys suits knitted or crocheted of cotton,9.4%,0.09,mens and boys apparel
2019,61031070,mens or boys suits of tex matsex wool cotton or mmf containing 70%  or more by weight of silk or silk waste knitted or crocheted,0.9%,0.009,mens suits sport coats and outerwear
2019,61031090,mens or boys suits of tex mats ex wool cotton or mmf containing under 70% by weight of silk or silk waste knitted or crocheted,5.6%,0.05,mens suits sport coats and outerwear
2019,61033200,mens or boys suittype jackets and blazers knitted or crocheted of cotton,13.5%,0.13,mens suits sport coats and outerwear
2019,61033320,mens or boys suittype jackets and blazers knitted or crocheted of synthetic fibers nesoi,28.2%,0.28,mens suits sport coats and outerwear
2019,61033910,mens or boys suittype jackets and blazers knitted or crocheted of artificial fibers,14.9%,0.14,mens suits sport coats and outerwear
2019,61033940,mens or boys suittype jackets and blazers of textile mats except wool cotton or mmf cont 70% or more by wt of silk knittedcroc,0.9%,0.009,mens suits sport coats and outerwear
2019,61033980,mens or boys suittype jackets and blazers of textile mats except wool cotton or mmf cont less than 70% by wt of silk knittedcroc,5.6%,0.05,mens suits sport coats and outerwear
2019,61034120,mens or boys bib and brace overalls knitted or crocheted of wool or fine animal hair,13.6%,0.13,mens and boys apparel
2019,61034210,mens or boys trousers breeches and shorts knitted or crocheted of cotton,16.1%,0.16,mens and boys apparel
2019,61034220,mens or boys bib and brace overalls knitted or crocheted of cotton,10.3%,0.1,mens and boys apparel
2019,61034315,mens or boys trousers breeches and shorts knitted or crocheted of synthetic fibers nesoi,28.2%,0.28,mens apparel
2019,61034910,mens or boys trousers breeches and shorts knitted or crocheted of artificial fibers,28.2%,0.28,mens apparel
2019,61034940,mens or boys trousers bib and brace overalls breeches and shorts of tex mat except wool cot or mmf con 70% or more wt of silk kc,0.9%,0.009,mens apparel
2019,61034980,mens or boys trousers bib and brace overalls breeches and shorts of tex mat except wool cot or mmf con under 70% by wt of silk kc,5.6%,0.05,mens apparel
2019,61041940,womens or girls suits of tex mats ex wool cotton or mmf containing 70%  or more by weight of silk or silk waste knitted or crocheted,0.9%,0.009,womens apparel
2019,61041950,womens or girls suits knitted or crocheted of wool or fine animal hair,13.6%,0.13,womens apparel
2019,61041960,womens or girls suits knitted or crocheted of cotton,9.4%,0.09,womens apparel
2019,61041980,womens or girls suits of tex mats ex wool cotton or mmf containing under 70% by weight of silk or silk waste knitted or crocheted,5.6%,0.05,womens apparel
2019,61043200,womens or girls suittype jackets and blazers knitted or crocheted of cotton,14.9%,0.14,womens apparel
2019,61043320,womens or girls suittype jackets and blazers knitted or crocheted of synthetic fibers nesoi,28.2%,0.28,mens suits sport coats and outerwear
2019,61043910,womens or girls suittype jackets knitted or crocheted of artificial fibers,24%,0.24,womens apparel
2019,61044100,womens or girls dresses knitted or crocheted of wool or fine animal hair,13.6%,0.13,womens dresses
2019,61044200,womens or girls dresses knitted or crocheted of cotton,11.5%,0.11,womens dresses
2019,61044320,womens or girls dresses knitted or crocheted of synthetic fibers nesoi,16%,0.16,womens dresses
2019,61044420,womens or girls dresses knitted or crocheted of artificial fibers nesoi,14.9%,0.14,womens dresses
2019,61044910,womens or girls dresses of textile mats ex wool cotton or mmf containing 70% or more by weight of silk or silk waste knitted or croc,0.9%,0.009,womens apparel
2019,61044990,womens or girls dresses of textile mats ex wool cotton or mmf containing under 70% by weight of silk or silk waste knitted or croc,5.6%,0.05,womens apparel
2019,61045100,womens or girls skirts and divided skirts knitted or crocheted of wool or fine animal hair,14.9%,0.14,womens dresses
2019,61045200,womens or girls skirts and divided skirts knitted or crocheted of cotton,8.3%,0.08,womens dresses
2019,61045310,womens or girls skirts  divided skirts knitted or crocheted of synthetic fibers cont 23% or more of wool or fine animal hair,14.9%,0.14,womens dresses
2019,61045320,womens or girls skirts and divided skirts knitted or crocheted of synthetic fibers nesoi,16%,0.16,womens dresses
2019,61045910,womens or girls skirts and divided skirts knitted or crocheted of artificial fibers,8%,0.08,womens dresses
2019,61045940,womens or girls skirts  divided skirts of textile mats ex wool cotton or mmf containing 70% or more by wt of silk knitted or croc,0.9%,0.009,womens dresses
2019,61045980,womens or girls skirts and divided skirts of textile mats ex wool cotton or mmf containing under 70% by wt of silk knitted or croc,5.6%,0.05,womens and girls apparel
2019,61046100,womens or girls trousers bib and brace overalls breeches and shorts knitted or crocheted of wool or fine animal hair,14.9%,0.14,womens apparel
2019,61046210,womens or girls bib and brace overalls knitted or crocheted of cotton,10.3%,0.1,womens apparel
2019,61046220,womens or girls trousers breeches and shorts knitted or crocheted of cotton,14.9%,0.14,womens apparel
2019,61046315,womens or girls trousers etc knitted or crocheted of synthetic fibers containing 23 percent or more of wool or fine animal hair,14.9%,0.14,womens apparel
2019,61046320,womens or girls trousers breeches and shorts knitted or crocheted of synthetic fibers nesoi,28.2%,0.28,womens apparel
2019,61046920,womens or girls trousers breeches and shorts knitted or crocheted of artificial fibers,28.2%,0.28,womens apparel
2019,61046940,womens or girls trousers bib  brace overalls breeches  shorts of tex mats ex wool cotton or mmf cont 70% or more wt of silk kc,0.9%,0.009,womens underwear nightwear sportswear and accessories5
2019,61046980,womens or girls trousers bib  brace overalls breeches  shorts of tex mats ex wool cotton or mmf cont under 70% by wt of silk kc,5.6%,0.05,womens underwear nightwear sportswear and accessories5
2019,61051000,mens or boys shirts knitted or crocheted of cotton,19.7%,0.19,mens shirts and sweaters6
2019,61052020,mens or boys shirts knitted or crocheted of manmade fibers nesoi,32%,0.32,mens and boys apparel
2019,61059010,mens or boys shirts knitted or crocheted of wool or fine animal hair,14.9%,0.14,mens and boys apparel
2019,61059040,mens or boys shirts of textile materials ex wool cotton or mmf containing 70% or more by weight of silk or silk waste knittedcroch,0.9%,0.009,mens and boys apparel
2019,61059080,mens or boys shirts of textile materials ex wool cotton or mmf containing under 70% by weight of silk or silk waste knittedcrochete,5.6%,0.05,mens shirts and sweaters6
2019,61061000,womens or girls blouses and shirts knitted or crocheted of cotton,19.7%,0.19,womens apparel
2019,61062010,womens or girls blouses and shirts knitted or crocheted of manmade fibers containing 23 percent or more of wool or fine animal hair,14.9%,0.14,womens apparel
2019,61062020,womens or girls blouses and shirts knitted or crocheted of manmade fibers nesoi,32%,0.32,womens apparel
2019,61069010,womens or girls blouses and shirts knitted or crocheted of wool or fine animal hair,13.6%,0.13,womens apparel
2019,61069015,womens or girls blouses and shirts of textile materials ex wool cotton or mmf containing 70% or more weight of silk knitted or croc,0.9%,0.009,womens apparel
2019,61069025,womens or girls blouses and shirts of textile materials ex wool cotton or mmf containing under 70% by weight of silk knitted or croc,5.6%,0.05,womens apparel
2019,61069030,womens or girls blouses and shirts knitted or crocheted of textile materials nesoi,4.7%,0.04,womens apparel
2019,61071100,mens or boys underpants and briefs knitted or crocheted of cotton,7.4%,0.07,mens and boys apparel
2019,61071200,mens or boys underpants and briefs knitted or crocheted of manmade fibers,14.9%,0.14,mens and boys apparel
2019,61071910,mens or boys underpants  briefs of textile materials ex cotton or mmf containing 70% or more by weight of silk or silk waste kcroc,0.9%,0.009,mens and boys apparel
2019,61071990,mens or boys underpants and briefs of textile materials except cotton or mmf containing under 70% by weight of silk knitted or croc,5.6%,0.05,mens and boys apparel
2019,61072100,mens or boys nightshirts and pajamas knitted or crocheted of cotton,8.9%,0.08,mens and boys apparel
2019,61072200,mens or boys nightshirts and pajamas knitted or crocheted of manmade fibers,16%,0.16,mens and boys apparel
2019,61072920,mens or boys nightshirts and pajamas knitted or crocheted of wool or fine animal hair,8.5%,0.08,mens and boys apparel
2019,61072950,mens or boys nightshirts and pajamas of textile materials ex cotton mmf or wool containing 70% or more by wt of silk knitted or croc,0.9%,0.009,mens and boys apparel
2019,61072990,mens or boys nightshirts and pajamas of textile materials ex cotton mmf or wool containing under 70% by wt of silk knitted or croc,5.6%,0.05,mens and boys apparel
2019,61079100,mens or boys bathrobes dressing gowns and similar articles knitted or crocheted of cotton,8.7%,0.08,mens and boys apparel
2019,61079910,mens or boys bathrobes dressing gowns and similar articles knitted or crocheted of manmade fibers,14.9%,0.14,mens and boys apparel
2019,61079920,mens or boys bathrobes dressing gowns and similar articles knitted or crocheted of wool or fine animal hair,13.6%,0.13,mens and boys apparel
2019,61079950,mens or boys bathrobes dressing gowns  similar articles of textile materials except wool containing 70% or more by wt of silk kc,0.8%,0.008,mens and boys apparel
2019,61079990,mens or boys bathrobes dressing gowns and similar articles of textile materials except wool containing under 70% by wt of silk kc,4.8%,0.04,mens and boys apparel
2019,61081100,womens or girls slips and petticoats knitted or crocheted of manmade fibers,14.9%,0.14,womens apparel
2019,61081910,womens or girls slips and petticoats of textile materials except mmf containing 70% or more by weight of silk knitted or crocheted,1.1%,0.01,womens apparel
2019,61081990,womens or girls slips and petticoats of textile materials except mmf containing under 70% by weight of silk knitted or crocheted,6.6%,0.06,womens apparel
2019,61082100,womens or girls briefs and panties knitted or crocheted of cotton,7.6%,0.07,womens apparel
2019,61082210,womens or girls disposable briefs and panties designed for onetime use of manmade fibers knitted or crocheted,8.3%,0.08,womens underwear nightwear sportswear and accessories5
2019,61082290,womens or girls briefs and panties other than disposable of manmade fibers knitted or crocheted,15.6%,0.15,womens underwear nightwear sportswear and accessories5
2019,61082910,womens or girls briefs and panties other than disposable of text materials other than cotton or mmf cont 70% or more wt of silk kc,2.1%,0.02,womens underwear nightwear sportswear and accessories5
2019,61082990,womens or girls briefs and panties other than disposable of text mats other than cotton or mmf cont under 70%  by wt of silk kc,13.3%,0.13,womens underwear nightwear sportswear and accessories5
2019,61083100,womens or girls nightdresses and pajamas knitted or crocheted of cotton,8.5%,0.08,womens apparel
2019,61083200,womens or girls nightdresses and pajamas knitted or crocheted of manmade fibers,16%,0.16,womens apparel
2019,61083910,womens or girls nightdresses and pajamas knitted or crocheted of wool or fine animal hair,8.5%,0.08,womens apparel
2019,61083940,womens or girls nightdresses  pajamas con 70% or more by wt of silk or silk waste knitted or crocheted,0.6%,0.006,womens underwear nightwear sportswear and accessories5
2019,61083980,womens or girls nightdresses  pajamas of textiles except of cottonmmfwool con under 70% by wt of silk knitted or crocheted,3.8%,0.03,womens underwear nightwear sportswear and accessories5
2019,61089100,womens or girls negligees bathrobes dressing gowns and similar articles knitted or crocheted of cotton,8.5%,0.08,womens and girls apparel
2019,61089200,womens or girls negligees bathrobes dressing gowns and similar articles knitted or crocheted of manmade fibers,16%,0.16,womens and girls apparel
2019,61089920,womens or girls negligees bathrobes dressing gowns and similar articles knitted or crocheted of wool or fine animal hair,8.5%,0.08,womens and girls apparel
2019,61089990,womens or girls bathrobes negligees  sim articles of textiles except of cottonmmfwool con under 70% by wt of silk kc,3.8%,0.03,womens and girls apparel
2019,61091000,tshirts singlets tank tops and similar garments knitted or crocheted of cotton,16.5%,0.16,apparel
2019,61099015,tshirts and similar garments knitted or crocheted of wool with long sleeves,5.6%,0.05,mens shirts and sweaters6
2019,61101100,sweaters pullovers sweatshirts waistcoats vests and similar articles knitted or crocheted of wool,16%,0.16,mens shirts and sweaters6
2019,61101210,sweaters pullovers sweatshirts waistcoats vests and similar articles knitted or crocheted of kashmir goats wholly of cashmere,4%,0.04,apparel
2019,61101220,sweaters pullovers sweatshirts waistcoats vests and similar articles knitted or crocheted of kashmir goats not wholly of cashmere,16%,0.16,apparel
2019,61101900,sweaters pullovers sweatshirts waistcoats vests and similar articles knitted or crocheted of fine animal hair,16%,0.16,apparel
2019,61102010,sweaters pullovers and similar articles knitted or crocheted of cotton containing 36 percent or more of flax fibers,5%,0.05,mens shirts and sweaters6
2019,61102020,sweaters pullovers and similar articles knitted or crocheted of cotton nesoi,16.5%,0.16,mens shirts and sweaters6
2019,61103010,sweaters pullovers sweatshirts and similar articles knitted or crocheted of manmade fibers cont 25% or more by weight of leather,6%,0.06,mens shirts and sweaters5
2019,61103020,sweaters pullovers  similar articles knitted or crocheted of manmade fibers containing 30 percent or more of silk or silk waste,6.3%,0.06,mens shirts and sweaters5
2019,61103030,sweaters pullovers and similar articles knitted or crocheted of manmade fibers nesoi,32%,0.32,mens shirts and sweaters6
2019,61109010,sweaters pullovers sweatshirts vests and similar articles of text mat except wool cotton or mmf cont 70% or more by wt of silk kc,0.9%,0.009,mens shirts and sweaters6
2019,61109090,sweaters pullovers sweatshirts vests and sim articles of text mat except wool cotton or mmf containing under 70% by wt of silk kc,6%,0.06,mens shirts and sweaters6
2019,61112010,babies blouses and shirts except those imported as parts of sets knitted or crocheted of cotton,19.7%,0.19,infants and toddlers apparel
2019,61112020,babies tshirts singlets and similar garments except those imported as parts of sets of cotton,14.9%,0.14,infants and toddlers apparel
2019,61112030,babies sweaters pullovers sweatshirts and similar articles except those imported as parts of sets knitted or crocheted of cotton,14.9%,0.14,infants and toddlers apparel
2019,61112040,babies dresses knitted or crocheted of cotton,11.5%,0.11,infants and toddlers apparel
2019,61112050,babies trousers breeches and shorts except those imported as parts of sets knitted or crocheted of cotton,14.9%,0.14,infants and toddlers apparel
2019,61112060,babies garments and clothing accessories knitted or crocheted of cotton nesoi,8.1%,0.08,infants and toddlers apparel
2019,61113010,babies trousers breeches and shorts except those imported as parts of sets knitted or crocheted of synthetic fibers,28.2%,0.28,infants and toddlers apparel
2019,61113020,babies blouses and shirts except those imported as parts of sets knitted or crocheted of synthetic fibers,32%,0.32,infants and toddlers apparel
2019,61113030,babies tshirts singlets and similar garments except those imported as parts of sets knitted or crocheted of synthetic fibers,32%,0.32,infants and toddlers apparel
2019,61113040,babies sweaters pullovers and similar articles except those imported as parts of sets knitted or crocheted of synthetic fibers,30%,0.3,infants and toddlers apparel
2019,61113050,babies garments and clothing accessories knitted or crocheted of synthetic fibers nesoi,16%,0.16,infants and toddlers apparel
2019,61119005,babies garments and clothing accessories knitted or crocheted of wool or fine animal hair,13.6%,0.13,infants and toddlers apparel
2019,61119010,babies trousers breeches and shorts except those imported as parts of sets knitted or crocheted of artificial fibers,14.9%,0.14,infants and toddlers apparel
2019,61119020,babies blouses and shirts except those imported as parts of sets knitted or crocheted of artificial fibers,17.3%,0.17,infants and toddlers apparel
2019,61119040,babies sweaters sweatshirts and similar articles except those imported as parts of sets knitted or crocheted of artificial fibers,26%,0.26,infants and toddlers apparel
2019,61119050,babies garments and clothing accessories knitted or crocheted of artificial fibers nesoi,14.9%,0.14,infants and toddlers apparel
2019,61119070,babies garments and clothing accessories of textile materials except wool cotton or mmf containing 70% or more by weight of silk kc,0.9%,0.009,infants and toddlers apparel
2019,61119090,babies garments and clothing accessories of textile materials except wool cotton or mmf containing under 70% by weight of silk kc,5.6%,0.05,infants and toddlers apparel
2019,61121100,track suits knitted or crocheted of cotton,14.9%,0.14,apparel
2019,61121940,track suits of textile materials except cotton or mmf containing 70% or more by weight of silk or silk waste knitted or crocheted,3.5%,0.03,mens suits sport coats and outerwear
2019,61121980,track suits of textile materials except cotton or mmf containing less than 70% by weight of silk or silk waste knitted or crocheted,21.6%,0.21,mens suits sport coats and outerwear
2019,61122010,skisuits knitted or crocheted of manmade fibers,28.2%,0.28,mens suits sport coats and outerwear
2019,61123100,mens or boys swimwear knitted or crocheted of synthetic fibers,25.9%,0.25,mens and boys apparel
2019,61123900,mens or boys swimwear knitted or crocheted of textile materials other than synthetic fibers,13.2%,0.13,mens and boys apparel
2019,61124100,womens or girls knitted or crocheted swimwear of synthetic fibers,24.9%,0.24,womens underwear nightwear swimwear and accessories5
2019,61124900,womens or girls swimwear knitted or crocheted of textile materials other than synthetic fibers,13.2%,0.13,womens apparel
2019,61142000,garments nesoi knitted or crocheted of cotton,10.8%,0.1,sewing machines fabric and supplies45
2019,61143020,bodysuits and bodyshirts knitted or crocheted of manmade fibers,32%,0.32,mens apparel
2019,61143030,garments nesoi knitted or crocheted of manmade fibers,14.9%,0.14,sewing machines fabric and supplies45
